225,141
225,591
225,664
225,5333
225,7037
225,8012
226,4662
226,4767
227,6735
227,7829
227,7959
228,940
228,2208
228,5060
228,9145
228,9351
229,1078
229,1748
229,2096
230,377
230,566
230,3510
230,9993
231,3210
231,3488
231,7554
232,834
232,5866
232,6615
232,8285
232,8835
232,9838
233,1265
233,5191
233,6760
234,2542
234,4067
234,4069
234,6014
234,8463
235,265
235,1079
235,2503
235,8800
236,685
236,3058
236,5854
236,9001
237,640
237,1011
237,2407
237,4432
237,5960
237,7172
237,8621
237,9349
238,2136
238,2275
238,8883
238,9327
238,9449
238,9992
239,3106
239,3936
239,4884
239,5734
239,6283
240,1563
240,4132
240,4331
240,6337
240,6468
240,9503
240,9816
241,1635
241,2888
241,2892
241,4709
241,8552
242,4590
242,4623
243,14
243,1656
243,3950
243,8447
243,8739
243,9462
244,2922
244,3760
244,4980
244,6655
244,8667
245,162
245,2249
245,2419
246,3216
246,3762
247,1285
247,2859
247,4443
247,5276
247,5677
247,5683
247,6393
247,6483
247,6557
247,6787
248,3736
248,4400
248,7507
248,7863
248,8013
249,2289
249,2853
249,6285
249,7480
249,7674
249,7683
249,7873
250,6047
251,2937
251,5355
251,7761
251,9667
252,295
252,613
252,2987
252,8656
253,416
253,874
253,1013
253,1171
253,1869
253,3421
253,6063
253,8887
254,2094
254,4966
254,8124
254,8270
255,6682
255,9908
256,3049
256,4396
256,4990
257,132
257,4221
257,9250
258,790
258,2048
258,5024
258,7363
258,7415
258,8631
259,2330
259,4600
259,4787
259,7612
259,7621
259,9978
260,1231
260,1652
260,6549
260,8544
260,9452
261,7541
261,9596
262,1993
262,4323
262,7352
263,285
263,842
263,1313
263,1950
263,9576
264,2909
264,3281
264,4364
265,582
265,979
265,1142
265,1448
265,2994
265,4205
265,6048
265,7028
265,8387
265,8780
265,9233
265,9734
265,9789
266,1837
266,2488
266,4848
266,6006
267,313
267,8444
268,5198
268,5292
268,5933
268,6021
268,7493
268,7785
269,1529
269,1611
269,2336
270,734
270,4838
270,7072
270,9029
270,9177
271,750
271,3525
272,2134
272,3493
272,4505
272,8217
272,8743
273,8
273,1148
273,4082
273,5590
273,7354
273,7455
273,8187
274,951
274,5033
274,8433
275,3389
275,4906
276,2063
276,4293
276,5432
276,7365
277,285
277,4060
277,4070
277,4438
277,7144
277,8424
278,1366
278,1637
279,78
279,1802
279,7424
279,8163
279,8564
279,9419
280,2805
280,3320
280,5934
281,958
281,1562
281,1727
281,2050
281,2709
281,4827
282,877
282,2009
282,2727
282,4879
282,5178
282,6951
282,7317
282,9927
283,1539
283,2390
283,6890
283,7425
284,4053
284,7845
284,9312
284,9768
285,1758
285,3060
285,4108
285,4144
285,4392
285,5414
285,6337
285,7815
286,2372
286,7331
287,899
287,1071
287,2724
287,3186
287,3909
287,9258
287,9714
288,530
288,1615
288,2303
288,2864
288,3245
288,7480
288,7871
289,1149
289,7626
289,8177
289,8395
290,1300
290,5762
290,5877
290,8526
290,8902
291,2073
291,3258
291,3958
291,8712
292,4873
292,7364
293,1569
293,3987
294,645
294,817
294,1662
294,5611
294,6043
294,7225
294,8431
294,9362
295,553
295,730
295,3038
295,4285
296,1361
296,4399
296,4781
297,43
297,5230
297,7367
297,8704
297,9501
298,2661
298,3723
298,6139
299,3275
299,5225
299,8436
300,435
300,777
300,5581
300,7441
300,7526
300,8068
300,8869
301,77
301,1166
301,3617
301,9506
302,4954
302,8486
303,853
303,1614
303,3463
303,6068
303,8471
304,501
304,2050
304,3020
304,5682
304,6529
305,602
305,1572
305,2150
305,3106
305,3590
305,4988
305,5628
306,3971
306,6813
306,6868
307,2254
307,6145
307,8722
307,9104
308,2979
308,3334
308,5638
308,5664
308,8328
309,3069
309,3398
309,7806
310,1040
310,9393
310,9541
311,4109
312,756
313,4404
313,5962
313,7901
313,8371
314,1351
314,6894
314,8110
315,3283
315,4729
315,4987
315,5187
315,9085
316,1084
316,1086
316,1664
316,4573
317,2082
317,2656
317,8124
317,9624
318,2444
318,3500
318,4113
318,8101
319,2378
319,4927
319,5151
320,1094
320,7473
320,8235
320,8851
321,3610
321,3989
321,8393
322,2545
322,8204
323,257
323,896
323,1809
324,1867
324,1918
324,6638
324,6997
325,1369
325,1520
325,2175
325,2577
325,4142
325,5019
325,8792
325,9424
326,3993
326,4760
326,8157
326,8239
327,7036
328,18
328,1166
328,7695
328,8484
329,729
329,1709
329,3196
329,3901
329,9620
330,6190
330,6744
330,7326
330,8286
330,8954
331,2291
331,3423
331,5646
331,6612
331,7863
331,9304
331,9462
332,1341
332,1490
332,2133
332,3218
332,6350
333,7233
333,7788
333,8011
333,8238
334,93
334,4989
334,6574
335,182
335,4054
335,7680
335,7951
335,8539
336,388
336,6078
336,8456
336,9719
337,5698
337,6440
337,7644
337,8290
337,8522
337,9950
338,4067
338,5241
338,5480
338,7202
339,8380
340,408
340,1541
340,2139
340,5757
340,7361
340,7471
340,8668
340,8730
341,1489
341,5176
341,5593
341,8536
342,148
342,4220
342,5107
342,5138
342,5188
343,2139
344,596
344,5018
344,6199
344,9738
345,708
345,1066
345,1436
345,3248
345,4233
345,4585
345,5707
345,8997
345,9030
345,9110
346,578
346,1304
346,4127
346,4572
346,5936
346,6994
346,8020
346,9186
347,1679
348,136
349,492
349,3977
349,5998
349,8914
349,9612
350,2546
350,4767
350,6108
350,7433
351,1932
351,4223
351,6004
351,6042
352,1294
352,2051
352,7276
353,1836
353,1988
353,2370
353,3139
353,3453
353,7159
353,8777
353,9707
353,9817
354,8823
355,72
355,4823
355,6970
355,7737
356,477
356,3052
356,6125
356,7862
356,8848
357,1514
357,4945
359,5007
359,8352
359,8702
359,9454
360,93
360,1056
360,1546
360,1607
360,2700
360,3296
360,4713
360,9078
361,6144
361,8063
361,8113
361,8417
361,9975
362,2641
362,2750
362,4678
363,2163
363,2225
363,3650
363,7963
363,8352
364,1055
364,5133
364,9678
365,918
365,1216
365,1505
365,4773
365,5607
366,2691
366,9640
367,1546
367,2012
367,2945
367,4938
367,5821
367,6674
367,8200
368,961
368,4015
368,5343
368,6601
368,9666
369,2018
369,5848
369,6788
369,8737
370,1029
370,4914
371,4156
371,7837
371,8402
371,8677
372,907
372,1117
372,3041
372,3163
372,8094
372,8274
373,143
373,886
373,1970
373,2846
373,5282
373,7573
373,8920
373,9004
374,4035
374,8358
375,3825
375,4488
375,7866
375,8566
375,8886
376,1235
376,5728
377,4094
377,4669
377,5354
377,9965
378,1160
378,3570
378,3924
378,5351
378,6790
379,77
379,3509
379,5868
379,7984
379,8444
379,9364
380,1006
380,1536
380,2311
380,6938
381,988
381,3755
381,3812
381,5065
381,5959
381,7637
381,9556
382,2830
382,5079
382,5240
383,1576
383,3071
383,7880
384,5479
384,6227
384,6526
384,6660
384,8486
385,466
385,4191
385,9733
386,1415
386,4333
386,4481
386,5361
386,5969
386,6666
386,8282
386,8430
387,147
387,5092
387,5687
387,6752
388,7966
389,4719
390,2214
390,3062
390,3307
390,3543
390,4770
390,6489
390,6728
390,7108
391,4284
391,8311
391,9390
392,2135
392,2358
392,8959
392,9486
393,1626
393,7526
393,8776
394,2318
394,5134
394,5856
394,6719
394,8590
394,9329
395,1874
395,6013
395,6985
396,2430
396,3087
397,4428
397,5852
397,7676
397,8128
398,2416
398,3772
398,4008
398,8685
399,934
399,1407
399,2241
399,4243
399,5161
399,7423
399,9568
400,810
400,1172
400,1713
400,4334
401,5696
401,8619
402,526
402,671
402,3194
402,5302
402,7364
402,8372
403,2132
403,7797
403,8091
404,4035
404,7536
405,4176
405,5714
405,8541
406,2772
406,3807
406,6522
406,7347
406,8987
407,317
407,399
407,1078
407,3776
407,5654
407,9268
408,50
408,4844
408,6384
408,6741
408,9886
409,2263
409,3643
409,9046
410,3847
411,1134
411,3097
411,3533
411,4625
411,5346
411,5797
411,8460
412,118
412,2856
412,3472
412,8085
413,4418
413,7115
413,7121
413,8822
414,1609
414,7997
414,8244
414,8933
414,9379
415,1874
415,3687
415,6630
416,1004
416,2895
416,3785
416,5289
417,3449
417,3674
417,6586
418,1528
418,6207
418,6618
418,8412
418,9172
419,2998
419,3280
420,5157
420,8625
420,8821
420,9141
421,150
421,5614
421,8592
421,9809
422,3536
422,6373
422,6534
422,7591
423,2495
424,1434
424,5372
424,7597
424,8547
425,2516
425,9236
426,359
426,4042
426,4121
426,4848
427,1026
427,2058
427,9358
428,833
429,1533
429,1894
429,2064
429,5744
429,8256
429,8401
430,1487
430,7881
430,8810
431,1574
432,3740
432,6194
432,6786
433,1413
433,5723
434,3951
434,4401
434,5708
434,9085
434,9386
434,9677
435,27
435,2916
435,3157
435,7887
436,6875
437,4938
437,7502
438,7142
438,8196
439,2793
439,3031
440,8509
441,9532
442,55
442,4431
442,4940
442,5058
442,6559
442,8180
443,3159
443,4868
443,7333
444,980
444,1345
444,7992
445,538
445,1129
445,2308
445,2987
445,4546
445,6745
445,7248
446,2784
446,3278
446,8230
446,9061
447,2169
447,2769
447,4342
448,6752
448,7103
449,1271
449,3320
449,4549
449,4781
449,4925
449,9641
450,176
450,252
450,5513
450,9878
451,1007
451,2534
451,6246
451,6436
451,9862
452,248
452,785
452,2118
452,3095
452,3354
452,5199
452,5462
453,1516
453,1827
453,2447
453,7030
453,7456
454,4472
454,5049
454,5121
454,5178
454,5487
454,5580
455,4059
455,7031
455,7876
456,5707
457,213
458,1616
458,1772
458,2504
459,310
459,4360
459,8078
459,9530
459,9875
460,46
460,414
460,2870
460,2980
460,3347
460,3591
460,4897
460,7762
460,9411
461,6297
461,7843
461,8730
461,9625
462,2131
462,3945
462,9049
463,2059
463,2164
463,2399
463,4562
463,5002
463,6672
464,160
464,6690
464,9120
465,346
465,2135
465,2964
465,3593
465,4949
465,6044
466,2725
466,3032
466,3537
467,157
467,4556
467,6441
467,8167
467,8995
468,3990
468,6182
468,9301
468,9967
469,607
469,935
469,2511
469,3562
469,5377
469,5947
469,7092
469,7988
469,9766
470,3802
470,3869
470,7519
470,8110
470,8846
470,9458
470,9837
471,807
471,988
471,2433
471,8437
472,897
472,916
472,1406
472,1493
472,1977
472,6770
472,8944
472,9167
473,309
473,3968
473,5880
473,6638
475,2160
475,6498
475,8058
476,75
476,131
476,583
476,1726
476,7708
476,8820
477,577
477,3669
477,6201
477,6395
477,9972
478,5027
478,6916
478,7782
478,9728
479,2858
479,4928
480,1332
480,3287
480,3540
480,5971
481,1141
481,3615
481,4473
481,5229
481,5751
481,6264
481,8434
481,9023
481,9698
482,814
482,6555
482,6828
483,27
483,8231
483,8361
483,8553
483,9385
484,4909
484,6741
485,5955
485,6175
485,6685
485,9928
486,2166
487,3534
487,4338
487,5564
487,8492
487,9525
488,598
488,1195
488,6668
488,7124
490,1677
490,3197
490,4229
490,7261
490,7731
490,8178
490,9196
491,4455
492,4576
492,6772
492,7973
493,4520
493,4660
493,8991
493,9794
494,1930
494,2210
494,6663
494,8788
494,9326
495,2071
495,3126
495,3916
495,5345
495,9164
495,9267
495,9279
496,698
496,1606
496,4798
496,6116
496,6431
496,8125
496,8936
496,9150
496,9439
497,1682
497,3008
497,3301
497,3637
497,4219
497,8699
497,9489
498,324
498,2879
498,3226
498,7296
498,9987
499,3397
499,5618
499,7547
499,9059
500,1010
500,1241
500,1653
500,1996
500,6005
500,7842
500,7970
500,9901
501,2029
501,8193
502,1188
502,1761
502,1798
502,2306
502,9439
503,2683
503,6289
503,8584
504,2655
504,3004
504,3685
504,8375
505,244
505,434
505,2342
505,4011
505,4374
505,7080
506,1641
506,5298
506,6076
506,7273
506,9220
507,1615
507,2578
507,2791
507,4702
507,8529
508,2789
508,6152
508,8487
508,9044
509,5413
510,115
510,2459
510,6190
510,8487
511,3498
511,4115
511,5406
511,5878
511,9695
512,9735
513,6648
513,7186
513,8142
514,9787
515,1023
515,3632
515,4866
515,9257
516,2544
516,6399
516,9088
517,68
517,1851
517,6009
517,8401
518,855
518,1412
518,3912
518,3998
518,4709
518,7889
518,8179
518,9141
518,9858
519,2019
519,4995
519,6131
519,9760
520,5153
520,7838
520,9597
520,9631
521,6803
521,7738
521,8299
521,9731
522,7342
522,8883
522,9515
523,379
523,3459
523,4004
523,7205
523,7244
523,7372
523,9527
524,479
524,8622
524,9205
525,3800
525,4093
525,4162
525,9135
526,5335
526,8890
526,9704
527,605
527,5841
528,2519
528,4288
528,4979
528,5273
528,6928
529,2908
529,3628
529,4750
529,5018
530,1395
530,1769
530,3299
530,6036
530,7117
531,1245
531,3077
531,4726
531,5236
531,7437
531,8045
531,9834
532,1829
532,4596
532,7691
532,7960
532,9368
533,393
533,4873
534,562
534,2732
534,5758
534,6095
534,9429
535,8634
536,8076
537,8713
537,9594
538,4503
539,2160
539,3824
539,4858
539,8542
540,972
540,1980
540,2724
540,3220
540,4676
540,6270
541,3322
541,7293
542,3644
542,4966
542,5156
542,6740
542,9508
542,9618
543,7772
544,4461
544,4828
544,7153
544,7795
544,8233
545,978
545,2450
545,8513
545,8545
545,9729
546,878
546,1351
546,6592
547,7114
547,9591
547,9649
548,1478
548,5887
549,605
549,2585
549,9774
550,6576
550,9600
550,9720
550,9909
551,361
551,2932
551,5310
551,8189
552,1576
552,7799
553,521
553,796
553,1433
553,2772
553,3556
553,5739
553,6453
554,2754
554,2873
554,3121
554,4631
554,5213
554,6111
555,574
555,2211
556,1688
556,2249
556,5989
557,2120
558,1968
558,2101
558,4434
558,7994
559,1214
559,4265
559,6019
559,6152
560,128
560,2134
560,7341
561,2357
562,4165
562,4569
562,7903
563,1233
563,1939
564,1872
564,4931
564,6362
564,6550
564,7050
565,4244
565,5286
565,5597
565,7776
566,21
566,6967
566,7318
566,8175
567,1299
567,2219
567,8335
567,8711
568,403
568,824
568,3361
568,4529
568,6415
568,8016
569,864
569,1268
569,3409
569,7433
569,8226
569,8803
570,1336
570,2301
570,6194
570,7007
570,7860
571,816
571,6547
571,7042
571,7834
571,8557
572,7940
573,618
573,3934
573,5680
573,9431
574,742
574,3313
574,6964
575,4429
575,9359
576,622
576,780
576,1482
576,1761
576,3474
577,3091
577,4728
577,5917
577,6244
577,7658
578,4836
578,6989
578,7195
578,8672
579,258
579,3891
579,4812
579,5695
579,6516
579,7946
580,1103
580,1574
580,4633
580,5348
580,9445
580,9719
582,1645
582,6972
582,7266
582,8169
583,1531
583,4901
583,5860
583,6963
584,1517
584,1770
584,2024
584,4312
584,8301
585,3685
585,4828
585,8905
585,9951
586,3251
586,5568
586,8210
586,8440
587,76
587,4989
587,5831
587,6329
587,7133
587,8919
588,1878
588,3872
588,5242
588,5461
588,5646
588,6315
588,7284
588,8727
589,286
589,527
589,2454
589,5489
589,6715
589,6975
589,8336
590,8069
591,3669
591,6168
591,6346
591,9534
592,2737
592,5190
592,7740
592,8496
592,9144
593,1184
593,1751
593,4092
593,5467
593,6817
593,7957
593,9712
594,2334
594,3336
594,4106
594,5139
594,6039
595,1903
595,3353
595,8617
596,449
596,481
596,1370
596,3483
597,3585
597,4222
597,5698
597,8572
597,8773
598,651
598,7857
599,2814
599,4113
599,5202
600,1086
600,2083
600,3297
600,5470
600,8378
601,473
601,1728
602,219
602,3436
602,4665
602,7573
603,822
603,1634
603,3217
603,6200
604,694
604,7994
605,4091
605,5561
605,7226
605,9933
606,5450
606,6962
606,7350
606,7805
606,9188
607,760
608,873
608,3598
608,9225
609,3419
609,8988
609,9889
610,170
610,3064
610,3538
610,6849
610,7020
610,8921
611,6336
611,7265
611,7299
611,9334
611,9546
612,1151
612,1381
612,2033
612,2615
612,3016
613,144
613,621
613,8467
614,3086
614,3847
614,6605
615,4078
615,4207
615,4256
616,2533
616,2655
616,4550
616,8325
617,871
617,1916
617,3857
617,8861
617,9955
618,945
618,5202
618,7786
618,9249
619,3
619,4277
619,4988
619,5629
619,6366
619,6923
620,5884
620,6289
620,7502
620,9124
621,38
621,2199
621,4723
621,9550
622,7340
622,8217
623,5119
624,1204
624,2617
624,5740
624,5831
624,5854
624,9059
625,306
625,400
625,3253
625,3974
625,4094
625,4673
625,5760
625,7605
625,9066
626,2238
626,2914
626,3819
626,7888
627,1580
627,2916
627,3743
627,4859
627,9130
627,9801
628,1084
628,1900
628,5625
628,5742
628,7039
628,9690
629,3659
629,8223
629,9297
630,1830
630,2220
630,9335
631,3219
631,3403
631,3867
631,5767
632,2362
632,6958
632,7323
632,9906
633,6382
634,8564
635,528
635,2231
635,2868
635,4892
635,5910
635,9778
636,2559
637,2932
637,3291
637,3328
637,5437
637,5966
637,6114
637,7949
637,8488
637,8541
638,1243
638,1261
638,2704
638,6605
639,5771
639,7989
639,8527
639,8578
639,9209
640,1309
640,2141
640,2773
640,5070
640,7943
641,652
641,2001
641,2949
641,3670
641,3909
641,5901
642,542
642,1860
642,3647
642,3849
642,7402
642,7939
643,2517
643,2569
643,3733
643,6008
644,1934
644,6632
644,9305
645,660
645,7724
646,6528
647,2694
647,2961
647,9020
648,1703
648,2236
648,2756
648,3428
648,6819
649,425
649,876
649,1191
649,1774
649,2596
649,8009
649,8292
650,98
650,218
650,3603
650,6673
651,1828
651,4099
651,4548
651,7946
652,42
652,655
652,3304
652,3489
652,4298
652,5424
652,6504
652,8897
652,8984
653,1254
654,957
654,1480
654,5468
654,7116
655,977
655,3045
655,5536
655,6601
656,1503
656,1723
656,1760
656,4489
656,5776
656,7886
656,8648
656,9312
656,9381
657,87
657,2292
657,3405
657,4207
657,4302
657,4636
657,4923
657,6114
657,7081
657,8790
659,8
659,486
659,7646
659,8892
660,1276
660,8790
660,9504
661,836
661,3041
661,3168
661,3261
661,8573
661,9053
662,1403
662,2524
662,2767
662,5420
662,5874
662,8520
662,8560
662,8581
663,381
663,6781
664,105
664,696
664,745
664,3155
664,3942
664,4517
664,5644
664,5872
664,6613
664,9451
665,1599
665,7366
666,496
666,7999
666,9420
667,1046
667,5515
668,395
668,3601
668,4863
668,5260
668,6458
668,7370
668,9215
669,6020
669,7268
669,8035
670,4916
670,5834
670,7833
671,2321
671,3714
671,5551
671,8478
672,486
672,2837
672,4778
672,5407
672,5616
672,6829
672,7118
673,34
673,503
673,3020
673,5511
673,8417
673,9701
674,2763
675,1328
675,4731
676,3346
676,5732
677,3378
677,7689
677,7755
677,8208
677,8232
678,3503
678,4051
679,2865
679,4164
679,7736
679,8291
679,9835
680,732
680,1075
680,3544
680,7761
680,8551
681,80
681,281
681,2718
681,3505
682,1138
682,1738
682,3908
682,4147
682,4182
682,4569
682,5124
682,5453
683,1161
683,3349
683,8185
684,4550
684,6762
684,8209
684,8398
684,9795
685,1470
685,2687
685,4160
685,5903
685,6210
686,1182
686,5022
686,5906
686,6733
687,3507
687,8514
688,5175
688,6807
689,1080
689,2063
689,2972
689,5196
689,6403
689,6639
689,8102
691,754
691,4818
692,712
692,4725
692,6385
692,8574
692,9217
692,9238
693,2616
693,5130
693,6247
693,8894
694,2460
694,2990
694,4515
694,4613
694,5599
694,5686
694,6324
694,8430
694,9185
695,3053
695,6669
695,8651
697,1422
698,3732
698,5954
698,6699
698,9056
699,4595
699,6178
699,8033
700,1159
700,2730
700,3332
700,4788
700,6409
701,3289
701,3970
702,1250
702,2062
702,2954
702,6360
702,7773
702,9485
703,376
703,792
703,2199
703,3419
703,5284
703,6844
703,8515
703,8752
704,499
705,1730
705,1950
705,3693
705,4145
705,4543
705,8329
706,2379
